Spacecraft: GroundStatSat

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
22 Jul 2024 23:52:39.650    23 Jul 2024 00:15:22.064      1362.4146109    Earth           Umbra       322           1403.8255495
23 Jul 2024 00:15:22.064    23 Jul 2024 00:15:42.977      20.913048217    Earth           Penumbra    322           1403.8255495
23 Jul 2024 01:27:13.696    23 Jul 2024 01:27:34.200      20.504589169    Earth           Penumbra    323           1403.5365297
23 Jul 2024 01:27:34.200    23 Jul 2024 01:50:16.313      1362.1124510    Earth           Umbra       323           1403.5365297
23 Jul 2024 01:50:16.313    23 Jul 2024 01:50:37.232      20.919489604    Earth           Penumbra    323           1403.5365297
23 Jul 2024 03:02:08.310    23 Jul 2024 03:02:28.820      20.510819019    Earth           Penumbra    324           1403.2430435
23 Jul 2024 03:02:28.820    23 Jul 2024 03:25:10.627      1361.8069400    Earth           Umbra       324           1403.2430435
23 Jul 2024 03:25:10.627    23 Jul 2024 03:25:31.553      20.925284433    Earth           Penumbra    324           1403.2430435
23 Jul 2024 04:37:02.795    23 Jul 2024 04:37:23.311      20.516791753    Earth           Penumbra    325           1402.9571440
23 Jul 2024 04:37:23.311    23 Jul 2024 05:00:04.820      1361.5091768    Earth           Umbra       325           1402.9571440
23 Jul 2024 05:00:04.820    23 Jul 2024 05:00:25.752      20.931175444    Earth           Penumbra    325           1402.9571440
23 Jul 2024 06:11:57.088    23 Jul 2024 06:12:17.611      20.523495600    Earth           Penumbra    326           1402.6627258
23 Jul 2024 06:12:17.611    23 Jul 2024 06:34:58.812      1361.2009114    Earth           Umbra       326           1402.6627258
23 Jul 2024 06:34:58.812    23 Jul 2024 06:35:19.751      20.938318712    Earth           Penumbra    326           1402.6627258
23 Jul 2024 07:46:51.325    23 Jul 2024 07:47:11.856      20.530944073    Earth           Penumbra    327           1402.3572645
23 Jul 2024 07:47:11.856    23 Jul 2024 08:09:52.736      1360.8801289    Earth           Umbra       327           1402.3572645
23 Jul 2024 08:09:52.736    23 Jul 2024 08:10:13.682      20.946191519    Earth           Penumbra    327           1402.3572645
23 Jul 2024 09:21:45.642    23 Jul 2024 09:22:06.180      20.538012218    Earth           Penumbra    328           1402.0721876
23 Jul 2024 09:22:06.180    23 Jul 2024 09:44:46.761      1360.5812099    Earth           Umbra       328           1402.0721876
23 Jul 2024 09:44:46.761    23 Jul 2024 09:45:07.714      20.952965459    Earth           Penumbra    328           1402.0721876
23 Jul 2024 10:56:40.040    23 Jul 2024 10:57:00.584      20.544017013    Earth           Penumbra    329           1401.8182599
23 Jul 2024 10:57:00.584    23 Jul 2024 11:19:40.900      1360.3160198    Earth           Umbra       329           1401.8182599
23 Jul 2024 11:19:40.900    23 Jul 2024 11:20:01.859      20.958223112    Earth           Penumbra    329           1401.8182599
23 Jul 2024 12:31:34.465    23 Jul 2024 12:31:55.015      20.549767523    Earth           Penumbra    330           1401.5534473
23 Jul 2024 12:31:55.015    23 Jul 2024 12:54:35.055      1360.0397492    Earth           Umbra       330           1401.5534473
23 Jul 2024 12:54:35.055    23 Jul 2024 12:54:56.019      20.963930560    Earth           Penumbra    330           1401.5534473
23 Jul 2024 14:06:28.896    23 Jul 2024 14:06:49.453      20.556716854    Earth           Penumbra    331           1401.2409213
23 Jul 2024 14:06:49.453    23 Jul 2024 14:29:29.165      1359.7122770    Earth           Umbra       331           1401.2409213
23 Jul 2024 14:29:29.165    23 Jul 2024 14:29:50.137      20.971927524    Earth           Penumbra    331           1401.2409213
23 Jul 2024 15:41:23.332    23 Jul 2024 15:41:43.897      20.565244707    Earth           Penumbra    332           1400.9011336
23 Jul 2024 15:41:43.897    23 Jul 2024 16:04:23.252      1359.3544315    Earth           Umbra       332           1400.9011336
23 Jul 2024 16:04:23.252    23 Jul 2024 16:04:44.233      20.981457434    Earth           Penumbra    332           1400.9011336
23 Jul 2024 17:16:17.761    23 Jul 2024 17:16:38.335      20.573957695    Earth           Penumbra    333           1400.5780779
23 Jul 2024 17:16:38.335    23 Jul 2024 17:39:17.349      1359.0141192    Earth           Umbra       333           1400.5780779
23 Jul 2024 17:39:17.349    23 Jul 2024 17:39:38.339      20.990001003    Earth           Penumbra    333           1400.5780779
23 Jul 2024 18:51:12.150    23 Jul 2024 18:51:32.731      20.581006666    Earth           Penumbra    334           1400.2899200
23 Jul 2024 18:51:32.731    23 Jul 2024 19:14:11.444      1358.7128048    Earth           Umbra       334           1400.2899200
23 Jul 2024 19:14:11.444    23 Jul 2024 19:14:32.440      20.996108581    Earth           Penumbra    334           1400.2899200
23 Jul 2024 20:26:06.458    23 Jul 2024 20:26:27.044      20.586120361    Earth           Penumbra    335           1400.0308491
23 Jul 2024 20:26:27.044    23 Jul 2024 20:49:05.488      1358.4440512    Earth           Umbra       335           1400.0308491
23 Jul 2024 20:49:05.488    23 Jul 2024 20:49:26.488      21.000677557    Earth           Penumbra    335           1400.0308491
23 Jul 2024 22:01:00.688    23 Jul 2024 22:01:21.278      20.590900560    Earth           Penumbra    336           1399.7846940
23 Jul 2024 22:01:21.278    23 Jul 2024 22:23:59.467      1358.1881700    Earth           Umbra       336           1399.7846940
23 Jul 2024 22:23:59.467    23 Jul 2024 22:24:20.472      21.005623403    Earth           Penumbra    336           1399.7846940
23 Jul 2024 23:35:54.946    23 Jul 2024 23:36:15.543      20.596814202    Earth           Penumbra    337           1399.5259968
23 Jul 2024 23:36:15.543    23 Jul 2024 23:58:53.461      1357.9174108    Earth           Umbra       337           1399.5259968
23 Jul 2024 23:58:53.461    23 Jul 2024 23:59:14.472      21.011771844    Earth           Penumbra    337           1399.5259968
24 Jul 2024 01:10:49.353    24 Jul 2024 01:11:09.957      20.603540051    Earth           Penumbra    338           1399.2411051
24 Jul 2024 01:11:09.957    24 Jul 2024 01:33:47.576      1357.6192660    Earth           Umbra       338           1399.2411051
24 Jul 2024 01:33:47.576    24 Jul 2024 01:34:08.594      21.018299041    Earth           Penumbra    338           1399.2411051
24 Jul 2024 02:45:43.858    24 Jul 2024 02:46:04.468      20.609917003    Earth           Penumbra    339           1398.9474390
24 Jul 2024 02:46:04.468    24 Jul 2024 03:08:41.782      1357.3133071    Earth           Umbra       339           1398.9474390
24 Jul 2024 03:08:41.782    24 Jul 2024 03:09:02.806      21.024214884    Earth           Penumbra    339           1398.9474390
24 Jul 2024 04:20:38.265    24 Jul 2024 04:20:58.881      20.615882194    Earth           Penumbra    340           1398.6625482
24 Jul 2024 04:20:58.881    24 Jul 2024 04:43:35.897      1357.0166824    Earth           Umbra       340           1398.6625482
24 Jul 2024 04:43:35.897    24 Jul 2024 04:43:56.927      21.029983624    Earth           Penumbra    340           1398.6625482
24 Jul 2024 05:55:32.473    24 Jul 2024 05:55:53.096      20.622410020    Earth           Penumbra    341           1398.3732905
24 Jul 2024 05:55:53.096    24 Jul 2024 06:18:29.810      1356.7140198    Earth           Umbra       341           1398.3732905
24 Jul 2024 06:18:29.810    24 Jul 2024 06:18:50.847      21.036860661    Earth           Penumbra    341           1398.3732905
24 Jul 2024 07:30:26.595    24 Jul 2024 07:30:47.225      20.629787142    Earth           Penumbra    342           1398.0703142
24 Jul 2024 07:30:47.225    24 Jul 2024 07:53:23.621      1356.3958118    Earth           Umbra       342           1398.0703142
24 Jul 2024 07:53:23.621    24 Jul 2024 07:53:44.665      21.044715238    Earth           Penumbra    342           1398.0703142
24 Jul 2024 09:05:20.783    24 Jul 2024 09:05:41.420      20.637025335    Earth           Penumbra    343           1397.7811794
24 Jul 2024 09:05:41.420    24 Jul 2024 09:28:17.512      1356.0923770    Earth           Umbra       343           1397.7811794
24 Jul 2024 09:28:17.512    24 Jul 2024 09:28:38.564      21.051777096    Earth           Penumbra    343           1397.7811794
24 Jul 2024 10:40:15.060    24 Jul 2024 10:40:35.703      20.643227210    Earth           Penumbra    344           1397.5251527
24 Jul 2024 10:40:35.703    24 Jul 2024 11:03:11.528      1355.8247135    Earth           Umbra       344           1397.5251527
24 Jul 2024 11:03:11.528    24 Jul 2024 11:03:32.585      21.057212027    Earth           Penumbra    344           1397.5251527
24 Jul 2024 12:15:09.372    24 Jul 2024 12:15:30.021      20.648936229    Earth           Penumbra    345           1397.2673366
24 Jul 2024 12:15:30.021    24 Jul 2024 12:38:05.577      1355.5557430    Earth           Umbra       345           1397.2673366
24 Jul 2024 12:38:05.577    24 Jul 2024 12:38:26.640      21.062657330    Earth           Penumbra    345           1397.2673366
24 Jul 2024 13:50:03.691    24 Jul 2024 13:50:24.346      20.655618387    Earth           Penumbra    346           1396.9642601
24 Jul 2024 13:50:24.346    24 Jul 2024 14:12:59.585      1355.2384070    Earth           Umbra       346           1396.9642601
24 Jul 2024 14:12:59.585    24 Jul 2024 14:13:20.655      21.070234675    Earth           Penumbra    346           1396.9642601
24 Jul 2024 15:24:58.015    24 Jul 2024 15:25:18.679      20.663948846    Earth           Penumbra    347           1396.6268471
24 Jul 2024 15:25:18.679    24 Jul 2024 15:47:53.562      1354.8832192    Earth           Umbra       347           1396.6268471
24 Jul 2024 15:47:53.562    24 Jul 2024 15:48:14.641      21.079679090    Earth           Penumbra    347           1396.6268471
24 Jul 2024 16:59:52.334    24 Jul 2024 17:00:13.007      20.672811451    Earth           Penumbra    348           1396.2998340
24 Jul 2024 17:00:13.007    24 Jul 2024 17:22:47.546      1354.5384438    Earth           Umbra       348           1396.2998340
24 Jul 2024 17:22:47.546    24 Jul 2024 17:23:08.634      21.088578785    Earth           Penumbra    348           1396.2998340
24 Jul 2024 18:34:46.622    24 Jul 2024 18:35:07.302      20.680264640    Earth           Penumbra    349           1396.0072527
24 Jul 2024 18:35:07.302    24 Jul 2024 18:57:41.534      1354.2318752    Earth           Umbra       349           1396.0072527
24 Jul 2024 18:57:41.534    24 Jul 2024 18:58:02.629      21.095112897    Earth           Penumbra    349           1396.0072527
24 Jul 2024 20:09:40.834    24 Jul 2024 20:10:01.520      20.685648336    Earth           Penumbra    350           1395.7461544
24 Jul 2024 20:10:01.520    24 Jul 2024 20:32:35.481      1353.9607161    Earth           Umbra       350           1395.7461544
24 Jul 2024 20:32:35.481    24 Jul 2024 20:32:56.580      21.099789999    Earth           Penumbra    350           1395.7461544
24 Jul 2024 21:44:34.961    24 Jul 2024 21:44:55.651      20.690329524    Earth           Penumbra    351           1395.5019761
24 Jul 2024 21:44:55.651    24 Jul 2024 22:07:29.358      1353.7071216    Earth           Umbra       351           1395.5019761
24 Jul 2024 22:07:29.358    24 Jul 2024 22:07:50.463      21.104524937    Earth           Penumbra    351           1395.5019761
24 Jul 2024 23:19:29.092    24 Jul 2024 23:19:49.788      20.696004597    Earth           Penumbra    352           1395.2494682
24 Jul 2024 23:19:49.788    24 Jul 2024 23:42:23.231      1353.4429955    Earth           Umbra       352           1395.2494682
24 Jul 2024 23:42:23.231    24 Jul 2024 23:42:44.342      21.110468125    Earth           Penumbra    352           1395.2494682
